date,usages.x,usages.y,usage,daynight
2022-07-21T08:00:00Z,0,329,329,1
2022-07-21T09:00:00Z,0,329,329,1
2022-07-21T10:00:00Z,0,334,334,1
2022-07-21T11:00:00Z,0,1058,1058,1
2022-07-21T12:00:00Z,0,285,285,1
2022-07-21T13:00:00Z,0,243,243,1
2022-07-21T14:00:00Z,0,237,237,1
2022-07-21T15:00:00Z,1,975,976,1
2022-07-21T16:00:00Z,981,0,981,1
2022-07-21T17:00:00Z,888,0,888,1
2022-07-21T18:00:00Z,881,0,881,1
2022-07-21T19:00:00Z,868,0,868,1
2022-07-21T20:00:00Z,845,0,845,1
2022-07-21T21:00:00Z,841,0,841,1
2022-07-21T22:00:00Z,831,0,831,0
2022-07-21T23:00:00Z,904,0,904,0
2022-07-22T00:00:00Z,0,476,476,0
2022-07-22T01:00:00Z,0,246,246,0
2022-07-22T02:00:00Z,0,201,201,0
2022-07-22T03:00:00Z,0,1039,1039,0
2022-07-22T04:00:00Z,0,568,568,0
2022-07-22T05:00:00Z,0,757,757,0
2022-07-22T06:00:00Z,0,861,861,1
2022-07-22T07:00:00Z,0,176,176,1
2022-07-22T08:00:00Z,0,192,192,1
2022-07-22T09:00:00Z,0,409,409,1
2022-07-22T10:00:00Z,0,254,254,1
2022-07-22T11:00:00Z,0,1157,1157,1
2022-07-22T12:00:00Z,0,497,497,1
2022-07-22T13:00:00Z,0,253,253,1
2022-07-22T14:00:00Z,0,227,227,1
2022-07-22T15:00:00Z,0,328,328,1
2022-07-22T16:00:00Z,223,1,224,1
2022-07-22T17:00:00Z,135,0,135,1
2022-07-22T18:00:00Z,119,0,119,1
2022-07-22T19:00:00Z,125,0,125,1
2022-07-22T20:00:00Z,130,0,130,1
2022-07-22T21:00:00Z,122,0,122,1
2022-07-22T22:00:00Z,127,0,127,0
2022-07-22T23:00:00Z,120,0,120,0
2022-07-23T00:00:00Z,0,251,251,0
2022-07-23T01:00:00Z,0,830,830,0
2022-07-23T02:00:00Z,0,451,451,0
2022-07-23T03:00:00Z,0,412,412,0
2022-07-23T04:00:00Z,0,896,896,0
2022-07-23T05:00:00Z,0,194,194,0
2022-07-23T06:00:00Z,0,152,152,1
2022-07-23T07:00:00Z,0,160,160,1
2022-07-23T08:00:00Z,0,316,316,1
2022-07-23T09:00:00Z,0,340,340,1
2022-07-23T10:00:00Z,0,331,331,1
2022-07-23T11:00:00Z,0,523,523,1
2022-07-23T12:00:00Z,0,274,274,1
2022-07-23T13:00:00Z,0,231,231,1
2022-07-23T14:00:00Z,0,221,221,1
2022-07-23T15:00:00Z,0,466,466,1
2022-07-23T16:00:00Z,171,0,171,1
2022-07-23T17:00:00Z,131,0,131,1
2022-07-23T18:00:00Z,130,0,130,1
2022-07-23T19:00:00Z,130,0,130,1
2022-07-23T20:00:00Z,128,0,128,1
2022-07-23T21:00:00Z,132,0,132,1
2022-07-23T22:00:00Z,119,0,119,0
2022-07-23T23:00:00Z,133,0,133,0
2022-07-24T00:00:00Z,495,0,495,0
2022-07-24T01:00:00Z,389,0,389,0
2022-07-24T02:00:00Z,2847,0,2847,0
2022-07-24T03:00:00Z,739,0,739,0
2022-07-24T04:00:00Z,963,0,963,0
2022-07-24T05:00:00Z,1167,0,1167,0
2022-07-24T06:00:00Z,434,0,434,1
2022-07-24T07:00:00Z,461,0,461,1
2022-07-24T08:00:00Z,282,0,282,1
2022-07-24T09:00:00Z,310,0,310,1
2022-07-24T10:00:00Z,379,0,379,1
2022-07-24T11:00:00Z,168,0,168,1
2022-07-24T12:00:00Z,441,0,441,1
2022-07-24T13:00:00Z,401,0,401,1
2022-07-24T14:00:00Z,233,0,233,1
2022-07-24T15:00:00Z,229,0,229,1
2022-07-24T16:00:00Z,1055,0,1055,1
2022-07-24T17:00:00Z,879,0,879,1
2022-07-24T18:00:00Z,841,0,841,1
2022-07-24T19:00:00Z,823,0,823,1
2022-07-24T20:00:00Z,663,0,663,1
2022-07-24T21:00:00Z,521,0,521,1
2022-07-24T22:00:00Z,524,0,524,0
2022-07-24T23:00:00Z,581,0,581,0
2022-07-25T00:00:00Z,806,0,806,0
2022-07-25T01:00:00Z,956,0,956,0
2022-07-25T02:00:00Z,150,0,150,0
2022-07-25T03:00:00Z,131,0,131,0
2022-07-25T04:00:00Z,123,0,123,0
2022-07-25T05:00:00Z,130,0,130,0
2022-07-25T06:00:00Z,123,0,123,1
2022-07-25T07:00:00Z,193,0,193,1
2022-07-25T08:00:00Z,340,0,340,1
2022-07-25T09:00:00Z,275,0,275,1
2022-07-25T10:00:00Z,903,0,903,1
2022-07-25T11:00:00Z,744,0,744,1
2022-07-25T12:00:00Z,384,0,384,1
2022-07-25T13:00:00Z,233,0,233,1
2022-07-25T14:00:00Z,215,0,215,1
2022-07-25T15:00:00Z,693,0,693,1
2022-07-25T16:00:00Z,1011,0,1011,1
2022-07-25T17:00:00Z,907,0,907,1
2022-07-25T18:00:00Z,875,0,875,1
2022-07-25T19:00:00Z,863,0,863,1
2022-07-25T20:00:00Z,860,0,860,1
2022-07-25T21:00:00Z,843,0,843,1
2022-07-25T22:00:00Z,842,0,842,0
2022-07-25T23:00:00Z,981,0,981,0
2022-07-26T00:00:00Z,0,726,726,0
2022-07-26T01:00:00Z,0,534,534,0
2022-07-26T02:00:00Z,0,399,399,0
2022-07-26T03:00:00Z,0,363,363,0
2022-07-26T04:00:00Z,0,548,548,0
2022-07-26T05:00:00Z,0,196,196,0
2022-07-26T06:00:00Z,0,148,148,1
2022-07-26T07:00:00Z,0,174,174,1
2022-07-26T08:00:00Z,0,287,287,1
2022-07-26T09:00:00Z,0,127,127,1
2022-07-26T10:00:00Z,0,846,846,1
2022-07-26T11:00:00Z,0,802,802,1
2022-07-26T12:00:00Z,0,646,646,1
2022-07-26T13:00:00Z,0,225,225,1
2022-07-26T14:00:00Z,0,265,265,1
2022-07-26T15:00:00Z,0,704,704,1
2022-07-26T16:00:00Z,827,1,828,1
2022-07-26T17:00:00Z,576,0,576,1
2022-07-26T18:00:00Z,533,0,533,1
2022-07-26T19:00:00Z,461,0,461,1
2022-07-26T20:00:00Z,517,0,517,1
2022-07-26T21:00:00Z,407,0,407,1
2022-07-26T22:00:00Z,388,0,388,0
2022-07-26T23:00:00Z,746,0,746,0
2022-07-27T00:00:00Z,0,236,236,0
2022-07-27T01:00:00Z,0,463,463,0
2022-07-27T02:00:00Z,0,590,590,0
2022-07-27T03:00:00Z,0,133,133,0
2022-07-27T04:00:00Z,0,123,123,0
2022-07-27T05:00:00Z,0,202,202,0
2022-07-27T06:00:00Z,0,407,407,1
2022-07-27T07:00:00Z,0,161,161,1
2022-07-27T08:00:00Z,0,189,189,1
2022-07-27T09:00:00Z,0,277,277,1
2022-07-27T10:00:00Z,0,274,274,1
2022-07-27T11:00:00Z,0,1274,1274,1
2022-07-27T12:00:00Z,0,576,576,1
2022-07-27T13:00:00Z,0,244,244,1
2022-07-27T14:00:00Z,0,235,235,1
2022-07-27T15:00:00Z,0,225,225,1
2022-07-27T16:00:00Z,249,0,249,1
2022-07-27T17:00:00Z,146,0,146,1
2022-07-27T18:00:00Z,125,0,125,1
2022-07-27T19:00:00Z,119,0,119,1
2022-07-27T20:00:00Z,127,0,127,1
2022-07-27T21:00:00Z,121,0,121,1
2022-07-27T22:00:00Z,126,0,126,0
2022-07-27T23:00:00Z,292,1,293,0
2022-07-28T00:00:00Z,0,406,406,0
2022-07-28T01:00:00Z,0,530,530,0
2022-07-28T02:00:00Z,0,781,781,0
2022-07-28T03:00:00Z,0,590,590,0
2022-07-28T04:00:00Z,0,213,213,0
2022-07-28T05:00:00Z,0,198,198,0
2022-07-28T06:00:00Z,0,183,183,1
2022-07-28T07:00:00Z,0,181,181,1
2022-07-28T08:00:00Z,0,160,160,1
2022-07-28T09:00:00Z,0,146,146,1
2022-07-28T10:00:00Z,0,1112,1112,1
2022-07-28T11:00:00Z,0,522,522,1
2022-07-28T12:00:00Z,0,658,658,1
2022-07-28T13:00:00Z,0,238,238,1
2022-07-28T14:00:00Z,0,231,231,1
2022-07-28T15:00:00Z,0,321,321,1
2022-07-28T16:00:00Z,162,0,162,1
2022-07-28T17:00:00Z,128,0,128,1
2022-07-28T18:00:00Z,124,0,124,1
2022-07-28T19:00:00Z,129,0,129,1
2022-07-28T20:00:00Z,119,0,119,1
2022-07-28T21:00:00Z,127,0,127,1
2022-07-28T22:00:00Z,127,0,127,0
2022-07-28T23:00:00Z,261,0,261,0
2022-07-29T00:00:00Z,0,607,607,0
2022-07-29T01:00:00Z,0,476,476,0
2022-07-29T02:00:00Z,0,410,410,0
2022-07-29T03:00:00Z,0,273,273,0
2022-07-29T04:00:00Z,0,196,196,0
2022-07-29T05:00:00Z,0,189,189,0
2022-07-29T06:00:00Z,0,192,192,1
2022-07-29T07:00:00Z,0,223,223,1
2022-07-29T08:00:00Z,0,167,167,1
2022-07-29T09:00:00Z,0,153,153,1
2022-07-29T10:00:00Z,0,816,816,1
2022-07-29T11:00:00Z,0,333,333,1
2022-07-29T12:00:00Z,0,672,672,1
2022-07-29T13:00:00Z,0,288,288,1
2022-07-29T14:00:00Z,0,212,212,1
2022-07-29T15:00:00Z,0,244,244,1
2022-07-29T16:00:00Z,173,0,173,1
2022-07-29T17:00:00Z,132,0,132,1
2022-07-29T18:00:00Z,127,0,127,1
2022-07-29T19:00:00Z,127,0,127,1
2022-07-29T20:00:00Z,123,0,123,1
2022-07-29T21:00:00Z,128,0,128,1
2022-07-29T22:00:00Z,119,0,119,0
2022-07-29T23:00:00Z,125,1,126,0
2022-07-30T00:00:00Z,0,382,382,0
2022-07-30T01:00:00Z,0,895,895,0
2022-07-30T02:00:00Z,0,300,300,0
2022-07-30T03:00:00Z,0,305,305,0
2022-07-30T04:00:00Z,0,339,339,0
2022-07-30T05:00:00Z,0,415,415,0
2022-07-30T06:00:00Z,0,393,393,1
2022-07-30T07:00:00Z,0,245,245,1
2022-07-30T08:00:00Z,0,132,132,1
2022-07-30T09:00:00Z,0,353,353,1
2022-07-30T10:00:00Z,0,254,254,1
2022-07-30T11:00:00Z,0,1062,1062,1
2022-07-30T12:00:00Z,0,652,652,1
2022-07-30T13:00:00Z,0,236,236,1
2022-07-30T14:00:00Z,0,218,218,1
2022-07-30T15:00:00Z,0,720,720,1
2022-07-30T16:00:00Z,904,0,904,1
2022-07-30T17:00:00Z,849,0,849,1
2022-07-30T18:00:00Z,822,0,822,1
2022-07-30T19:00:00Z,724,0,724,1
2022-07-30T20:00:00Z,537,0,537,1
2022-07-30T21:00:00Z,441,0,441,1
2022-07-30T22:00:00Z,399,0,399,0
2022-07-30T23:00:00Z,424,0,424,0
2022-07-31T00:00:00Z,1094,0,1094,0
2022-07-31T01:00:00Z,613,0,613,0
2022-07-31T02:00:00Z,746,0,746,0
2022-07-31T03:00:00Z,314,0,314,0
2022-07-31T04:00:00Z,314,0,314,0
2022-07-31T05:00:00Z,879,0,879,0
2022-07-31T06:00:00Z,900,0,900,1
2022-07-31T07:00:00Z,195,0,195,1
2022-07-31T08:00:00Z,196,0,196,1
2022-07-31T09:00:00Z,298,0,298,1
2022-07-31T10:00:00Z,265,0,265,1
2022-07-31T11:00:00Z,279,0,279,1
2022-07-31T12:00:00Z,236,0,236,1
2022-07-31T13:00:00Z,242,0,242,1
2022-07-31T14:00:00Z,235,0,235,1
2022-07-31T15:00:00Z,922,0,922,1
2022-07-31T16:00:00Z,903,0,903,1
2022-07-31T17:00:00Z,843,0,843,1
2022-07-31T18:00:00Z,828,0,828,1
2022-07-31T19:00:00Z,820,0,820,1
2022-07-31T20:00:00Z,816,0,816,1
2022-07-31T21:00:00Z,734,0,734,1
2022-07-31T22:00:00Z,793,0,793,0
2022-07-31T23:00:00Z,724,0,724,0
2022-08-01T00:00:00Z,273,0,273,0
2022-08-01T01:00:00Z,258,0,258,0
2022-08-01T02:00:00Z,1546,0,1546,0
2022-08-01T03:00:00Z,792,0,792,0
2022-08-01T04:00:00Z,501,0,501,0
2022-08-01T05:00:00Z,253,0,253,0
2022-08-01T06:00:00Z,2182,0,2182,1
2022-08-01T07:00:00Z,1096,0,1096,1
2022-08-01T08:00:00Z,382,0,382,1
2022-08-01T09:00:00Z,517,0,517,1
2022-08-01T10:00:00Z,832,0,832,1
2022-08-01T11:00:00Z,751,0,751,1
2022-08-01T12:00:00Z,243,0,243,1
2022-08-01T13:00:00Z,239,0,239,1
2022-08-01T14:00:00Z,607,0,607,1
2022-08-01T15:00:00Z,366,0,366,1
2022-08-01T16:00:00Z,140,0,140,1
2022-08-01T17:00:00Z,136,0,136,1
2022-08-01T18:00:00Z,136,0,136,1
2022-08-01T19:00:00Z,122,0,122,1
2022-08-01T20:00:00Z,127,0,127,1
2022-08-01T21:00:00Z,120,0,120,1
2022-08-01T22:00:00Z,124,0,124,0
2022-08-01T23:00:00Z,413,0,413,0
2022-08-02T00:00:00Z,0,413,413,0
2022-08-02T01:00:00Z,0,276,276,0
2022-08-02T02:00:00Z,0,264,264,0
2022-08-02T03:00:00Z,0,217,217,0
2022-08-02T04:00:00Z,0,194,194,0
2022-08-02T05:00:00Z,0,178,178,0
2022-08-02T06:00:00Z,0,203,203,1
2022-08-02T07:00:00Z,0,204,204,1
2022-08-02T08:00:00Z,0,181,181,1
2022-08-02T09:00:00Z,0,150,150,1
2022-08-02T10:00:00Z,0,1244,1244,1
2022-08-02T11:00:00Z,0,1160,1160,1
2022-08-02T12:00:00Z,0,479,479,1
2022-08-02T13:00:00Z,0,424,424,1
2022-08-02T14:00:00Z,0,942,942,1
2022-08-02T15:00:00Z,0,970,970,1
2022-08-02T16:00:00Z,448,0,448,1
2022-08-02T17:00:00Z,350,0,350,1
2022-08-02T18:00:00Z,239,0,239,1
2022-08-02T19:00:00Z,173,0,173,1
2022-08-02T20:00:00Z,177,0,177,1
2022-08-02T21:00:00Z,170,0,170,1
2022-08-02T22:00:00Z,175,0,175,0
2022-08-02T23:00:00Z,632,0,632,0
2022-08-03T00:00:00Z,0,658,658,0
2022-08-03T01:00:00Z,0,440,440,0
2022-08-03T02:00:00Z,0,127,127,0
2022-08-03T03:00:00Z,0,125,125,0
2022-08-03T04:00:00Z,0,142,142,0
2022-08-03T05:00:00Z,0,311,311,0
2022-08-03T06:00:00Z,0,143,143,1
2022-08-03T07:00:00Z,0,138,138,1
2022-08-03T08:00:00Z,0,129,129,1
2022-08-03T09:00:00Z,0,125,125,1
2022-08-03T10:00:00Z,0,131,131,1
2022-08-03T11:00:00Z,0,757,757,1
2022-08-03T12:00:00Z,0,719,719,1
2022-08-03T13:00:00Z,0,241,241,1
2022-08-03T14:00:00Z,0,226,226,1
2022-08-03T15:00:00Z,1,650,651,1
2022-08-03T16:00:00Z,970,0,970,1
2022-08-03T17:00:00Z,871,0,871,1
2022-08-03T18:00:00Z,845,0,845,1
2022-08-03T19:00:00Z,838,0,838,1
2022-08-03T20:00:00Z,826,0,826,1
2022-08-03T21:00:00Z,820,0,820,1
2022-08-03T22:00:00Z,814,0,814,0
2022-08-03T23:00:00Z,1036,2,1038,0
2022-08-04T00:00:00Z,0,637,637,0
2022-08-04T01:00:00Z,0,569,569,0
2022-08-04T02:00:00Z,0,396,396,0
2022-08-04T03:00:00Z,0,219,219,0
2022-08-04T04:00:00Z,0,209,209,0
2022-08-04T05:00:00Z,0,408,408,0
2022-08-04T06:00:00Z,0,207,207,1
2022-08-04T07:00:00Z,0,289,289,1
2022-08-04T08:00:00Z,0,273,273,1
2022-08-04T09:00:00Z,0,181,181,1
2022-08-04T10:00:00Z,0,161,161,1
2022-08-04T11:00:00Z,0,125,125,1
2022-08-04T12:00:00Z,0,200,200,1
2022-08-04T13:00:00Z,0,238,238,1
2022-08-04T14:00:00Z,0,594,594,1
2022-08-04T15:00:00Z,0,1040,1040,1
2022-08-04T16:00:00Z,952,0,952,1
2022-08-04T17:00:00Z,888,0,888,1
2022-08-04T18:00:00Z,869,0,869,1
2022-08-04T19:00:00Z,858,0,858,1
2022-08-04T20:00:00Z,840,0,840,1
2022-08-04T21:00:00Z,842,0,842,1
2022-08-04T22:00:00Z,823,0,823,0
2022-08-04T23:00:00Z,697,1,698,0
2022-08-05T00:00:00Z,0,670,670,0
2022-08-05T01:00:00Z,0,266,266,0
2022-08-05T02:00:00Z,0,271,271,0
2022-08-05T03:00:00Z,0,294,294,0
2022-08-05T04:00:00Z,0,438,438,0
2022-08-05T05:00:00Z,0,220,220,0
2022-08-05T06:00:00Z,0,211,211,1
2022-08-05T07:00:00Z,0,199,199,1
2022-08-05T08:00:00Z,0,266,266,1
2022-08-05T09:00:00Z,0,303,303,1
2022-08-05T10:00:00Z,0,350,350,1
2022-08-05T11:00:00Z,0,1495,1495,1
2022-08-05T12:00:00Z,0,792,792,1
2022-08-05T13:00:00Z,0,272,272,1
2022-08-05T14:00:00Z,0,791,791,1
2022-08-05T15:00:00Z,1,1057,1058,1
2022-08-05T16:00:00Z,902,0,902,1
2022-08-05T17:00:00Z,858,0,858,1
2022-08-05T18:00:00Z,857,0,857,1
2022-08-05T19:00:00Z,852,0,852,1
2022-08-05T20:00:00Z,848,0,848,1
2022-08-05T21:00:00Z,823,0,823,1
2022-08-05T22:00:00Z,816,0,816,0
2022-08-05T23:00:00Z,808,2,810,0
2022-08-06T00:00:00Z,0,810,810,0
2022-08-06T01:00:00Z,0,649,649,0
2022-08-06T02:00:00Z,0,419,419,0
2022-08-06T03:00:00Z,0,564,564,0
2022-08-06T04:00:00Z,0,1118,1118,0
2022-08-06T05:00:00Z,0,1147,1147,0
2022-08-06T06:00:00Z,0,1110,1110,1
2022-08-06T07:00:00Z,0,1169,1169,1
2022-08-06T08:00:00Z,0,1060,1060,1
2022-08-06T09:00:00Z,0,196,196,1
2022-08-06T10:00:00Z,0,959,959,1
2022-08-06T11:00:00Z,0,842,842,1
2022-08-06T12:00:00Z,0,649,649,1
2022-08-06T13:00:00Z,0,249,249,1
2022-08-06T14:00:00Z,0,257,257,1
2022-08-06T15:00:00Z,0,245,245,1
2022-08-06T16:00:00Z,149,0,149,1
2022-08-06T17:00:00Z,130,0,130,1
2022-08-06T18:00:00Z,127,0,127,1
2022-08-06T19:00:00Z,657,0,657,1
2022-08-06T20:00:00Z,549,0,549,1
2022-08-06T21:00:00Z,480,0,480,1
2022-08-06T22:00:00Z,133,0,133,0
2022-08-06T23:00:00Z,172,0,172,0
2022-08-07T00:00:00Z,191,0,191,0
2022-08-07T01:00:00Z,532,0,532,0
2022-08-07T02:00:00Z,348,0,348,0
2022-08-07T03:00:00Z,213,0,213,0
2022-08-07T04:00:00Z,129,0,129,0
2022-08-07T05:00:00Z,142,0,142,0
2022-08-07T06:00:00Z,176,0,176,1
2022-08-07T07:00:00Z,181,0,181,1
2022-08-07T08:00:00Z,179,0,179,1
2022-08-07T09:00:00Z,1037,0,1037,1
2022-08-07T10:00:00Z,1147,0,1147,1
2022-08-07T11:00:00Z,383,0,383,1
2022-08-07T12:00:00Z,264,0,264,1
2022-08-07T13:00:00Z,215,0,215,1
2022-08-07T14:00:00Z,223,0,223,1
2022-08-07T15:00:00Z,367,0,367,1
2022-08-07T16:00:00Z,186,0,186,1
2022-08-07T17:00:00Z,137,0,137,1
2022-08-07T18:00:00Z,128,0,128,1
2022-08-07T19:00:00Z,128,0,128,1
2022-08-07T20:00:00Z,830,0,830,1
2022-08-07T21:00:00Z,665,0,665,1
2022-08-07T22:00:00Z,126,0,126,0
2022-08-07T23:00:00Z,119,0,119,0
2022-08-08T00:00:00Z,223,0,223,0
2022-08-08T01:00:00Z,353,0,353,0
2022-08-08T02:00:00Z,344,0,344,0
2022-08-08T03:00:00Z,2689,0,2689,0
2022-08-08T04:00:00Z,715,0,715,0
2022-08-08T05:00:00Z,975,0,975,0
2022-08-08T06:00:00Z,312,0,312,1
2022-08-08T07:00:00Z,332,0,332,1
2022-08-08T08:00:00Z,1641,0,1641,1
2022-08-08T09:00:00Z,933,0,933,1
2022-08-08T10:00:00Z,973,0,973,1
2022-08-08T11:00:00Z,585,0,585,1
2022-08-08T12:00:00Z,504,0,504,1
2022-08-08T13:00:00Z,412,0,412,1
2022-08-08T14:00:00Z,231,0,231,1
2022-08-08T15:00:00Z,929,0,929,1
2022-08-08T16:00:00Z,807,0,807,1
2022-08-08T17:00:00Z,636,0,636,1
2022-08-08T18:00:00Z,472,0,472,1
2022-08-08T19:00:00Z,595,0,595,1
2022-08-08T20:00:00Z,1002,0,1002,1
2022-08-08T21:00:00Z,859,0,859,1
2022-08-08T22:00:00Z,402,0,402,0
2022-08-08T23:00:00Z,332,0,332,0
2022-08-09T00:00:00Z,0,281,281,0
2022-08-09T01:00:00Z,0,136,136,0
2022-08-09T02:00:00Z,0,124,124,0
2022-08-09T03:00:00Z,0,123,123,0
2022-08-09T04:00:00Z,0,123,123,0
2022-08-09T05:00:00Z,0,118,118,0
2022-08-09T06:00:00Z,0,123,123,1
2022-08-09T07:00:00Z,0,118,118,1
2022-08-09T08:00:00Z,0,132,132,1
2022-08-09T09:00:00Z,0,176,176,1
2022-08-09T10:00:00Z,0,203,203,1
2022-08-09T11:00:00Z,0,265,265,1
2022-08-09T12:00:00Z,0,626,626,1
2022-08-09T13:00:00Z,0,263,263,1
2022-08-09T14:00:00Z,0,252,252,1
2022-08-09T15:00:00Z,0,252,252,1
2022-08-09T16:00:00Z,165,0,165,1
2022-08-09T17:00:00Z,133,0,133,1
2022-08-09T18:00:00Z,123,0,123,1
2022-08-09T19:00:00Z,132,0,132,1
2022-08-09T20:00:00Z,739,0,739,1
2022-08-09T21:00:00Z,750,0,750,1
2022-08-09T22:00:00Z,123,0,123,0
2022-08-09T23:00:00Z,165,2,167,0
2022-08-10T00:00:00Z,0,458,458,0
2022-08-10T01:00:00Z,0,422,422,0
2022-08-10T02:00:00Z,0,190,190,0
2022-08-10T03:00:00Z,0,192,192,0
2022-08-10T04:00:00Z,0,167,167,0
2022-08-10T05:00:00Z,0,209,209,0
2022-08-10T06:00:00Z,0,198,198,1
2022-08-10T07:00:00Z,0,131,131,1
2022-08-10T08:00:00Z,0,124,124,1
2022-08-10T09:00:00Z,0,153,153,1
2022-08-10T10:00:00Z,0,532,532,1
2022-08-10T11:00:00Z,0,1709,1709,1
2022-08-10T12:00:00Z,0,442,442,1
2022-08-10T13:00:00Z,0,237,237,1
2022-08-10T14:00:00Z,0,655,655,1
2022-08-10T15:00:00Z,2,1055,1057,1
2022-08-10T16:00:00Z,882,0,882,1
2022-08-10T17:00:00Z,840,0,840,1
2022-08-10T18:00:00Z,669,0,669,1
2022-08-10T19:00:00Z,558,0,558,1
2022-08-10T20:00:00Z,1196,0,1196,1
2022-08-10T21:00:00Z,987,0,987,1
2022-08-10T22:00:00Z,378,0,378,0
2022-08-10T23:00:00Z,323,0,323,0
2022-08-11T00:00:00Z,0,351,351,0
2022-08-11T01:00:00Z,0,432,432,0
2022-08-11T02:00:00Z,0,316,316,0
2022-08-11T03:00:00Z,0,245,245,0
2022-08-11T04:00:00Z,0,230,230,0
2022-08-11T05:00:00Z,0,224,224,0
2022-08-11T06:00:00Z,0,224,224,1
2022-08-11T07:00:00Z,0,194,194,1
2022-08-11T08:00:00Z,0,187,187,1
2022-08-11T09:00:00Z,0,163,163,1
2022-08-11T10:00:00Z,0,144,144,1
2022-08-11T11:00:00Z,0,521,521,1
2022-08-11T12:00:00Z,0,1092,1092,1
2022-08-11T13:00:00Z,0,1046,1046,1
2022-08-11T14:00:00Z,0,1034,1034,1
2022-08-11T15:00:00Z,4,936,940,1
2022-08-11T16:00:00Z,886,0,886,1
2022-08-11T17:00:00Z,852,0,852,1
2022-08-11T18:00:00Z,633,0,633,1
2022-08-11T19:00:00Z,591,0,591,1
2022-08-11T20:00:00Z,444,0,444,1
2022-08-11T21:00:00Z,628,0,628,1
2022-08-11T22:00:00Z,718,0,718,0
2022-08-11T23:00:00Z,630,1,631,0
2022-08-12T00:00:00Z,0,398,398,0
2022-08-12T01:00:00Z,0,239,239,0
2022-08-12T02:00:00Z,0,1071,1071,0
2022-08-12T03:00:00Z,0,612,612,0
2022-08-12T04:00:00Z,0,301,301,0
2022-08-12T05:00:00Z,0,218,218,0
2022-08-12T06:00:00Z,0,223,223,1
2022-08-12T07:00:00Z,0,198,198,1
2022-08-12T08:00:00Z,0,192,192,1
2022-08-12T09:00:00Z,0,167,167,1
2022-08-12T10:00:00Z,0,843,843,1
2022-08-12T11:00:00Z,0,1338,1338,1
2022-08-12T12:00:00Z,0,383,383,1
2022-08-12T13:00:00Z,0,286,286,1
2022-08-12T14:00:00Z,0,557,557,1
2022-08-12T15:00:00Z,5,1144,1149,1
2022-08-12T16:00:00Z,1148,0,1148,1
2022-08-12T17:00:00Z,906,0,906,1
2022-08-12T18:00:00Z,879,0,879,1
2022-08-12T19:00:00Z,867,0,867,1
2022-08-12T20:00:00Z,1380,0,1380,1
2022-08-12T21:00:00Z,1344,0,1344,1
2022-08-12T22:00:00Z,660,0,660,0
2022-08-12T23:00:00Z,841,5,846,0
2022-08-13T00:00:00Z,0,1257,1257,0
2022-08-13T01:00:00Z,0,1535,1535,0
2022-08-13T02:00:00Z,0,215,215,0
2022-08-13T03:00:00Z,0,328,328,0
2022-08-13T04:00:00Z,0,153,153,0
2022-08-13T05:00:00Z,0,339,339,0
2022-08-13T06:00:00Z,0,307,307,1
2022-08-13T07:00:00Z,0,330,330,1
2022-08-13T08:00:00Z,0,496,496,1
2022-08-13T09:00:00Z,0,152,152,1
2022-08-13T10:00:00Z,0,135,135,1
2022-08-13T11:00:00Z,0,132,132,1
2022-08-13T12:00:00Z,0,118,118,1
2022-08-13T13:00:00Z,0,124,124,1
2022-08-13T14:00:00Z,0,118,118,1
2022-08-13T15:00:00Z,5,1002,1007,1
2022-08-13T16:00:00Z,1052,0,1052,1
2022-08-13T17:00:00Z,930,0,930,1
2022-08-13T18:00:00Z,896,0,896,1
2022-08-13T19:00:00Z,867,0,867,1
2022-08-13T20:00:00Z,859,0,859,1
2022-08-13T21:00:00Z,1430,0,1430,1
2022-08-13T22:00:00Z,1207,0,1207,0
2022-08-13T23:00:00Z,690,0,690,0
2022-08-14T00:00:00Z,435,0,435,0
2022-08-14T01:00:00Z,464,0,464,0
2022-08-14T02:00:00Z,399,0,399,0
2022-08-14T03:00:00Z,170,0,170,0
2022-08-14T04:00:00Z,119,0,119,0
2022-08-14T05:00:00Z,125,0,125,0
2022-08-14T06:00:00Z,763,0,763,1
2022-08-14T07:00:00Z,384,0,384,1
2022-08-14T08:00:00Z,298,0,298,1
2022-08-14T09:00:00Z,127,0,127,1
2022-08-14T10:00:00Z,125,0,125,1
2022-08-14T11:00:00Z,224,0,224,1
2022-08-14T12:00:00Z,271,0,271,1
2022-08-14T13:00:00Z,252,0,252,1
2022-08-14T14:00:00Z,914,0,914,1
2022-08-14T15:00:00Z,971,0,971,1
2022-08-14T16:00:00Z,912,0,912,1
2022-08-14T17:00:00Z,901,0,901,1
2022-08-14T18:00:00Z,894,0,894,1
2022-08-14T19:00:00Z,1459,0,1459,1
2022-08-14T20:00:00Z,1407,0,1407,1
2022-08-14T21:00:00Z,849,0,849,1
2022-08-14T22:00:00Z,844,0,844,0
2022-08-14T23:00:00Z,832,0,832,0
2022-08-15T00:00:00Z,841,0,841,0
2022-08-15T01:00:00Z,972,0,972,0
2022-08-15T02:00:00Z,1113,0,1113,0
2022-08-15T03:00:00Z,1191,0,1191,0
2022-08-15T04:00:00Z,230,0,230,0
2022-08-15T05:00:00Z,259,0,259,0
2022-08-15T06:00:00Z,197,0,197,1
2022-08-15T07:00:00Z,947,0,947,1
2022-08-15T08:00:00Z,590,0,590,1
2022-08-15T09:00:00Z,173,0,173,1
2022-08-15T10:00:00Z,1363,0,1363,1
